la,nd,ns,ent,nrev,rtime,self,ndev,age,app,rrexp,asawr,rsawr,defect
1,1,1,0.0,2.0,8.079270833333334,0,76.0,0.8096643518518518,3.0,1172.0,0.0007947546195112,0.0898072720047685,False
44,2,1,0.9760206482366148,31.0,143.95875,0,30.0,19.51225115740741,2.0,1358.0,0.0003972983710766,0.2932061978545888,False
206,2,1,0.99819587904281,16.0,26.215601851851854,0,67.0,1.030949074074074,3.0,1188.0,0.0001986097318768,0.23733862959285,False
19,2,1,0.4912373418243331,5.0,-5.191111111111112,0,23.0,42.62891203703703,4.0,600.0,0.0009398496240601,0.5234962406015038,False
36,3,1,0.7157872662195415,6.0,20.02883101851852,0,26.0,0.2300347222222222,3.0,799.0,0.0075456711675933,0.1344320889594916,False
97,2,1,0.999799616411146,10.0,26.12681712962963,0,68.0,0.09372685185185185,3.0,1806.0,0.000397061743101,0.3756204089735954,False
389,2,1,0.9583681749489033,2.0,0.838738425925926,0,1.0,6.32478587962963,2.0,1450.0,0.0021834061135371,0.296744739976181,True
31,3,1,0.694642815826268,3.0,1.0305324074074074,0,28.0,0.004293981481481481,2.0,1455.0,0.00238142488589,0.2825957531256202,True
8,1,1,0.0,4.0,2.8164583333333333,0,20.0,12.674548611111112,3.0,1836.0,0.0063492063492063,0.2279761904761904,False
35,3,1,0.1865699950606409,4.0,49.91865740740741,0,25.0,50.4617650462963,2.0,214.0,0.0502392344497607,0.1830143540669856,False
51,1,1,0.9305861291319928,10.0,12.949050925925926,0,13.0,5.276209490740741,4.0,393.0,0.0238095238095238,0.119047619047619,False
148,7,1,0.8053529096447394,3.0,3.208553240740741,0,45.0,0.6268518518518519,4.0,2018.0,0.0153609831029185,0.9585253456221198,False
2,1,1,0.0,1.0,1.2546180555555555,0,90.0,5.008287037037037,4.0,2662.0,0.0105137869470343,0.3874231303312834,False
6,1,1,0.0,2.0,0.5827083333333333,0,6.0,1.872997685185185,2.0,1544.0,0.1092820309401031,0.3385561285204284,False
0,2,1,0.1498113674727479,3.0,5.876944444444444,0,115.0,0.0861574074074074,3.0,1731.0,0.0777315090224073,0.3585167558992663,False
82,3,1,0.6995069942390862,10.0,12.606215277777778,0,5.0,5.870185185185186,2.0,628.0,0.3333333333333333,0.8666666666666667,True
104,4,1,0.7253956941773325,1.0,4.378483796296297,0,11.0,7.628414351851852,4.0,700.0,0.00920245398773,0.911042944785276,False
69,5,1,0.7650436279456889,5.0,204.35847222222222,0,189.0,1.7260555555555557,8.0,3749.0,0.000396510705789,0.6300555114988104,False
42,2,1,0.5266170655714281,1.0,15.076400462962964,0,151.0,0.024849537037037035,5.0,2755.0,0.0089197224975222,0.4103072348860258,False
4,2,1,0.9656336071428252,2.0,35.83153935185185,0,16.0,33.653877314814814,2.0,209.0,0.4026284348864994,0.2341696535244922,False
108,2,1,0.9997526101661922,1.0,5.8287962962962965,0,0.0,0.0,3.0,1446.0,0.0340864050733254,0.2867617915180341,False
23,3,1,0.5974853673769922,3.0,16.160925925925927,0,27.0,0.18268904320987656,2.0,1317.0,0.034277788785417,0.2454923717059639,False
77,2,1,0.97933992595678,5.0,16.45974537037037,0,10.0,0.568587962962963,1.0,1217.0,0.0049524564183835,0.243066561014263,False
183,7,1,0.4039155382209102,17.0,30.43048611111111,0,128.0,2.851854166666667,4.0,1953.0,0.0253515547633194,0.3840364428599723,False
27,2,1,0.5472469471683307,1.0,5.584456018518519,0,3.0,1.6724768518518518,3.0,1569.0,0.0344554455445544,0.2912871287128712,False
24,2,1,0.7921554767563164,1.0,18.28790509259259,0,117.0,2.508043981481481,2.0,1687.0,0.0108889328845773,0.3522074836666006,False
23,2,1,0.4138168503036337,1.0,0.4233449074074074,0,8.0,70.16871527777778,4.0,290.0,0.001531393568147,0.4027565084226646,False
9,1,1,0.0,2.0,0.2659375,0,41.0,1.7214351851851852,3.0,716.0,0.0657492354740061,0.9311926605504588,False
127,2,1,0.9899136543307624,1.0,1.5396296296296297,0,0.0,0.0,2.0,1052.0,0.0027711797307996,0.2106096595407759,False
24,3,1,0.7087347531332553,1.0,1.5455787037037039,0,27.0,0.07633873456790123,2.0,1036.0,0.002968533544429,0.2105679794181674,False
1356,2,1,0.4995599497291366,2.0,1.285162037037037,0,2.0,7.178043981481481,2.0,763.0,0.0346260387811634,0.1574990106846062,False
299,2,1,0.8981663148124384,5.0,17.27201388888889,0,1.0,6.7218229166666665,2.0,1130.0,0.0077151335311572,0.2241345202769535,True
216,3,1,0.8291595814685351,39.0,155.46958333333333,0,95.0,0.4695225694444444,3.0,1366.0,0.0005933544303797,0.2939082278481013,False
97,4,2,0.8695011138515687,8.0,16.02028935185185,0,19.0,6.003186177248678,3.0,724.0,0.0091603053435114,0.9236641221374046,False
96,3,1,0.4375285732699904,3.0,2.604224537037037,0,29.0,0.12309027777777777,1.0,571.0,0.0350009887284951,0.1095511172631995,False
15,2,1,0.5435644431995964,3.0,-7.56769675925926,0,35.0,29.609513888888888,3.0,655.0,0.0300469483568075,0.564319248826291,False
15,2,1,0.9967916319816366,3.0,20.111412037037038,0,3.0,3.00400462962963,2.0,424.0,0.0178997613365155,0.4284009546539379,False
1,1,1,0.0,1.0,4.183101851851852,0,115.0,0.35783564814814817,4.0,1754.0,0.0011862396204033,0.3471727955713721,False
183,4,2,0.602674968194485,5.0,7.459629629629629,0,1.0,1.406188973063973,3.0,1053.0,0.032258064516129,0.8387096774193549,True
28,3,1,0.1910377809694877,1.0,2.1399421296296297,0,13.0,13.591631944444444,3.0,1178.0,0.0031626803716149,0.2233643012453054,True
52,3,2,0.8792761222393167,3.0,50.34769675925926,0,24.0,27.957157407407408,3.0,439.0,0.5488721804511278,0.8289473684210527,False
61,3,1,0.8674698638085007,6.0,14.754988425925925,0,125.0,0.05931423611111111,2.0,1460.0,0.0031620553359683,0.2976284584980237,False
49,2,1,0.7276874545656657,2.0,19.418368055555558,0,85.0,1.0288078703703702,2.0,1035.0,0.0019758940920766,0.1991701244813278,False
156,3,1,0.1605510513224571,3.0,7.565185185185185,0,29.0,9.410123456790123,3.0,716.0,0.0060975609756097,0.9253048780487804,True
11,1,1,0.7219280948873623,8.0,69.79224537037037,0,14.0,1.043599537037037,3.0,160.0,0.0512514898688915,0.1489868891537544,False
16,2,1,0.4262286569981449,3.0,6.573518518518519,0,25.0,13.776006944444445,2.0,1697.0,0.1062821019359936,0.3320821809561438,False
4,1,1,0.0,2.0,5.1492708333333335,0,132.0,0.8538425925925925,3.0,1094.0,0.2429389689907169,0.2443215484890381,False
2,1,1,0.0,2.0,-8.83179398148148,0,7.0,7.926597222222223,2.0,549.0,0.2401500938086304,0.4765478424015009,False
69,7,1,0.6814027133873406,15.0,12.395925925925924,0,189.0,0.24641059027777779,2.0,1693.0,0.1099921011058451,0.365521327014218,False
72,8,1,0.6863153956877718,5.0,33.644050925925924,0,171.0,0.04337962962962963,7.0,2234.0,0.2432379072063178,0.265350444225074,False
1,1,1,0.0,3.0,33.52785879629629,0,14.0,0.2174884259259259,4.0,2893.0,0.1063955783655744,0.4561784445321752,False
228,2,1,0.9459817209456176,5.0,12.1978125,0,2.0,1.7345949074074074,2.0,1552.0,0.0353266232484704,0.3049141503848431,False
41,2,1,0.8412134037793402,11.0,66.36313657407408,0,20.0,7.638445216049383,5.0,1347.0,0.000197316495659,0.2649960536700868,False
70,3,1,0.6705615062752001,7.0,14.863587962962962,0,29.0,0.23853395061728389,1.0,1225.0,0.0355099625172617,0.2436377983823239,False
39,1,1,0.9975025463691152,1.0,0.42084490740740743,0,43.0,8.768865740740742,3.0,1311.0,0.0078895463510848,0.2601577909270217,False
6,2,1,0.7219280948873623,2.0,-6.991701388888889,0,28.0,8.604143518518518,3.0,550.0,0.0018744142455482,0.4761012183692596,False
186,4,1,0.5337376635116722,21.0,46.66430555555556,0,121.0,0.051006944444444445,2.0,1444.0,0.0080851902977716,0.3074344310786827,True
66,3,1,0.6646333169830351,11.0,17.27215277777778,0,28.0,0.3794637345679012,2.0,1138.0,0.0078864353312302,0.2249605678233438,True
49,3,1,0.6926784243774676,3.0,12.370150462962963,0,10.0,0.8047569444444443,2.0,1045.0,0.0358762073723634,0.211511925882121,False
21,2,1,0.8314743880097293,5.0,25.54923611111111,0,9.0,0.00556712962962963,3.0,1307.0,0.0360662199448167,0.2591643673630271,False
327,2,1,0.9763879272898836,4.0,16.98849537037037,0,1.0,7.181643518518519,3.0,1570.0,0.0080788177339901,0.2863054187192118,False
23,2,1,0.6343095546405662,6.0,11.17888888888889,0,53.0,1.5665046296296297,4.0,645.0,0.0005910165484633,0.1404649330181245,False
3,1,1,0.0,5.0,10.146643518518518,0,25.0,0.3787037037037037,3.0,1551.0,0.0082726019302737,0.304707504431751,False
454,9,1,0.5002398203993259,34.0,53.130439814814814,0,206.0,1.5949729938271604,3.0,2069.0,0.0129972430090586,0.4505710909807011,True
562,2,1,0.9371592420035968,5.0,23.454930555555553,0,69.0,0.002731481481481482,4.0,2451.0,0.0005906674542232,0.5075802323291987,False
28,4,1,0.8130828572133709,3.0,32.341886574074074,0,85.0,0.04572916666666666,3.0,2483.0,0.0007874015748031,0.3690944881889764,False
6,1,1,0.0,12.0,7.1960648148148145,0,61.0,10.564699074074074,3.0,1701.0,0.1104113363511119,0.3660696713245424,False
0,1,1,0.0,1.0,0.1864699074074074,0,25.0,14.985949074074073,2.0,287.0,0.0011904761904761,0.2571428571428571,False
103,5,1,0.8970651666290901,16.0,13.073310185185186,0,159.0,0.9293894675925927,2.0,1096.0,0.110586383313656,0.2438016528925619,True
43,2,1,0.3533593350214213,5.0,53.17942129629629,0,19.0,14.721886574074075,7.0,1918.0,0.0005902026362384,0.2215227228014951,False
133,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,False
24,3,2,0.9587277441060568,2.0,16.036400462962963,0,43.0,2.563599537037037,3.0,256.0,0.4333958724202627,0.4596622889305816,False
42,2,1,0.9996734260048916,4.0,2.206030092592593,0,4.0,14.915289351851852,3.0,1587.0,0.0001966955153422,0.1685680566483084,False
102,2,1,0.933567809722957,12.0,39.02810185185185,0,111.0,7.494567901234568,2.0,1699.0,0.0029498525073746,0.3569321533923303,False
4,1,1,0.0,2.0,-7.416608796296296,0,14.0,3.9858333333333333,3.0,902.0,0.0018726591760299,0.7247191011235955,True
17,2,1,0.7871265862012691,4.0,-7.3060879629629625,0,5.0,3.997233796296296,2.0,493.0,0.0056127221702525,0.3601496725912067,True
10,1,1,0.0,2.0,3.883344907407407,0,7.0,7.356932870370371,5.0,825.0,0.9315068493150684,0.9726027397260274,False
3,1,1,0.0,5.0,35.419317129629626,0,28.0,28.442291666666666,20.0,3141.0,0.1111111111111111,0.4444444444444444,True
3,1,1,0.0,5.0,35.419317129629626,0,28.0,0.014988425925925926,20.0,3142.0,0.1272727272727272,0.4545454545454545,True
3,1,1,0.0,5.0,35.419317129629626,0,28.0,0.03252314814814815,20.0,3143.0,0.1428571428571428,0.4642857142857143,True
223,2,1,0.840110102269288,1.0,10.832523148148148,0,0.0,0.0,4.0,2059.0,0.005505308690523,0.4073928430987023,False
27,3,1,0.6964140820026937,1.0,10.83335648148148,0,27.0,0.3253086419753087,2.0,1343.0,0.0057008059760172,0.2651857676430116,False
3,2,1,0.8812908992306927,9.0,1.2841550925925926,0,36.0,15.412141203703705,3.0,1590.0,0.0031446540880503,0.3099449685534591,False
239,25,2,0.7791626528330079,6.0,69.68929398148148,0,65.0,9.048758903133903,1.0,147.0,0.0215419501133786,0.1621315192743764,False
13,2,1,0.6193821946787638,3.0,19.42792824074074,0,85.0,0.9287847222222222,2.0,1631.0,0.0009825112988799,0.3446649636470819,False
2,1,1,0.0,2.0,3.5538425925925927,0,1.0,17.792025462962965,5.0,738.0,0.0288315629742033,0.9423368740515932,False
15,2,1,0.3533593350214213,3.0,16.235497685185184,0,148.0,1.1908564814814815,3.0,2484.0,0.0111984282907662,0.3721021611001964,False
19,3,1,0.767131690427388,30.0,18.74741898148148,0,96.0,1.1076504629629629,2.0,370.0,0.1113730111962286,0.0709094480455706,False
108,3,1,0.7696221763906033,6.0,19.65060185185185,0,74.0,7.799113425925927,4.0,2480.0,0.0465435978004713,0.3725451688923802,True
23,2,1,0.9876925088958034,9.0,75.85692129629629,0,35.0,8.36181712962963,3.0,1750.0,0.0467308069899862,0.3942666404869429,False
8,2,1,0.9358932809493992,3.0,7.961365740740741,0,21.0,42.82810956790124,4.0,483.0,0.0261593341260404,0.441141498216409,False
96,2,1,0.6986358614885472,18.0,11.210659722222223,0,16.0,2.0806464947089944,1.0,618.0,0.1115037298782881,0.1535139379662347,True
15,2,1,0.7219280948873623,7.0,3.177395833333333,0,118.0,2.8825810185185183,2.0,870.0,0.1116781157998037,0.200981354268891,False
3,1,1,0.0,11.0,3.0928819444444446,0,48.0,6.463784722222222,2.0,871.0,0.1118524332810047,0.201138147566719,False
143,5,1,0.7627623365989107,30.0,17.98085648148148,0,192.0,3.8108878968253967,2.0,1464.0,0.1120266823621738,0.2872277810476751,False
56,1,1,0.0,1.0,8.843090277777778,0,5.0,99.76724537037036,2.0,1993.0,0.0005884660651235,0.3940761082777559,False
4,2,1,0.9709505944546686,1.0,15.739675925925924,0,22.0,7.715636574074074,5.0,2089.0,0.0013728181996469,0.4345950186311041,False
1,1,1,0.0,1.0,1.5135185185185185,0,15.0,45.707824074074075,4.0,2039.0,0.1064705882352941,0.4433333333333333,False
364,1,1,0.0,12.0,31.112627314814816,0,22.0,0.6285185185185186,1.0,589.0,0.0052930797882768,0.1121348755146049,False
195,1,1,0.0,12.0,25.18638888888889,0,22.0,0.008657407407407407,3.0,1442.0,0.0054880439043512,0.2832222657781262,False
113,1,1,0.7001078660715798,3.0,43.925428240740736,0,4.0,59.53746527777778,2.0,1266.0,0.0021555947481873,0.244366059180874,False
299,7,1,0.2398576337641385,10.0,73.34939814814815,0,188.0,1.5199388227513229,5.0,1838.0,0.1573275862068965,0.3618730407523511,False
40,8,2,0.8797213054838967,2.0,6.81337962962963,0,112.0,1.723180765993266,5.0,2856.0,0.1109850633390054,0.4180374361883153,False
11,1,1,0.0,1.0,1.3199305555555556,0,67.0,0.8613078703703704,5.0,801.0,0.0001958480219349,0.1525656090873482,False
10,3,1,0.5816718657178868,8.0,29.95590277777778,0,11.0,44.34665895061729,3.0,284.0,0.0033287644409633,0.0550225181123947,True
26,2,1,0.5916727785823275,4.0,48.5162037037037,0,151.0,0.11184027777777777,4.0,1696.0,0.0005873140172278,0.3427956147220047,False
1,2,1,0.9182958340544896,2.0,198.69454861111112,0,99.0,2.664699074074074,10.0,2223.0,0.0029359953024075,0.3027989821882951,False
105,2,1,0.1340297961680359,2.0,10.839849537037038,0,1.0,33.23096064814815,2.0,633.0,0.09375,0.875,True
446,4,1,0.5809105574786726,14.0,15.40752314814815,0,31.0,12.547594907407408,2.0,428.0,0.01187648456057,0.4299287410926365,True
27,1,1,0.0,2.0,8.081782407407408,0,1.0,17.612141203703704,3.0,2071.0,0.0056751467710371,0.2765166340508806,False
101,5,1,0.7750626975874173,8.0,65.80859953703704,0,83.0,0.5095469576719577,2.0,1369.0,0.0001956564273136,0.2721580903932694,False
31,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,False
2,2,1,0.9709505944546686,2.0,2.0794212962962964,0,26.0,4.312019675925926,2.0,1581.0,0.0113458528951486,0.3079029733959311,False
0,1,1,0.0,2.0,0.06347222222222222,0,5.0,67.96041666666666,4.0,179.0,0.262396694214876,0.4256198347107438,False
226,1,1,0.341236834675238,10.0,154.48479166666667,0,7.0,115.81086805555556,4.0,443.0,0.0035587188612099,0.4056939501779359,False
10,1,1,0.0,3.0,2.010601851851852,0,21.0,11.122453703703703,2.0,837.0,0.244866027772345,0.1582241345589673,False
7,1,1,0.0,2.0,14.113564814814815,0,21.0,0.015625,4.0,1754.0,0.1126319906140007,0.3930387172467736,False
418,1,1,0.9994225996146676,1.0,0.7166666666666667,0,108.0,0.15059027777777778,2.0,1584.0,0.1536656891495601,0.3083088954056696,False
55,2,1,0.9121156307204276,9.0,1.3638425925925926,0,3.0,4.03212962962963,2.0,876.0,0.1129788897576231,0.2013291634089132,False
166,1,1,0.9398154509238948,3.0,0.7716435185185185,0,108.0,0.486869212962963,2.0,1586.0,0.1539964823138557,0.308579245651749,False
12,1,1,0.0,4.0,14.871296296296295,0,14.0,23.185000000000002,3.0,342.0,0.1016483516483516,0.7060439560439561,False
28,2,2,0.6500224216483541,3.0,1.2925694444444444,0,10.0,6.1125,2.0,129.0,0.2481343283582089,0.292910447761194,False
146,6,1,0.9056607419052816,34.0,34.99394675925926,0,172.0,0.4571287393162393,2.0,1564.0,0.1541617819460727,0.3386088315748339,True
180,8,1,0.9338700290220278,25.0,17.44824074074074,0,178.0,0.0017824074074074072,2.0,379.0,0.1543270169955069,0.0722797421371361,False
194,3,1,0.6758388423431168,5.0,13.808599537037038,0,28.0,1.3831134259259261,3.0,1188.0,0.005859375,0.2263671875,False
73,2,1,0.9059282160429992,3.0,7.560706018518519,0,6.0,4.395428240740741,2.0,721.0,0.0045454545454545,0.9287878787878788,False
286,12,2,0.5569146536950693,3.0,2.639050925925926,0,7.0,9.837771267361111,2.0,344.0,0.1212121212121212,0.2424242424242424,True
948,5,1,0.5541278270026803,20.0,20.870763888888888,0,41.0,4.940833333333333,5.0,751.0,0.010590015128593,0.940998487140696,True
61,4,1,0.7992347750667945,6.0,7.982326388888889,0,152.0,0.7920100308641976,2.0,1473.0,0.0035149384885764,0.2825619996094513,False
2,3,1,0.7725068857142602,2.0,13.484467592592592,0,113.0,6.429818672839507,2.0,1667.0,0.0058570870753611,0.3266302225693088,False
251,3,1,0.6916291850334036,7.0,41.258043981481485,0,27.0,0.09682870370370371,2.0,1359.0,0.0035135662697638,0.2666406402498536,False
15,3,1,0.8950145145731531,5.0,22.449895833333333,0,11.0,0.8924768518518519,3.0,883.0,0.0037080405932864,0.179352068696331,True
35,3,1,0.808014151084447,4.0,10.159224537037037,0,23.0,22.265474537037036,4.0,303.0,0.0023696682464454,0.2642180094786729,False
102,1,1,0.0,4.0,21.90068287037037,0,2.0,4.223622685185185,2.0,2080.0,0.0009756097560975,0.4314146341463414,False
80,4,1,0.8306302989657601,10.0,14.151122685185186,0,36.0,7.877243441358026,3.0,218.0,0.0023668639053254,0.2390532544378698,False
43,1,1,0.7124401439519914,1.0,0.3809259259259259,0,47.0,10.902065972222223,2.0,1669.0,0.001560671088568,0.3267655091689426,False
64,1,1,0.0,4.0,22.41841435185185,0,68.0,1.0084722222222222,3.0,2094.0,0.0005851375073142,0.4339769845913789,False
2,1,1,0.0,5.0,55.657534722222216,0,4.0,18.851365740740743,9.0,2165.0,0.001170046801872,0.4233619344773791,False
582,13,1,0.8685471966038775,33.0,166.9252314814815,0,229.0,0.10829212962962964,2.0,360.0,0.0113082472216806,0.0727237278221875,False
64,1,1,0.9338238064061994,6.0,1.292199074074074,0,109.0,0.014930555555555556,3.0,1704.0,0.1130604288499025,0.2235867446393762,True
7,2,1,0.6193821946787638,9.0,1.3633217592592592,0,12.0,0.0378125,2.0,881.0,0.1132332878581173,0.2017150652894172,True
183,2,2,0.6576763861819876,1.0,0.05032407407407408,0,25.0,4.212700617283951,4.0,438.0,0.1005586592178771,0.6070763500931099,False
35,2,1,0.3095434291503252,3.0,20.771226851851853,0,16.0,90.88325231481481,2.0,430.0,0.0189125295508274,0.4314420803782506,False
11,2,1,0.9975025463691152,1.0,14.531099537037036,0,17.0,0.0,2.0,467.0,0.0200708382526564,0.4427390791027155,False
9,1,1,0.0,1.0,0.08881944444444445,0,18.0,35.61412037037037,3.0,1493.0,0.1134060795011691,0.3489867498051442,False
11,2,1,0.899507835327561,4.0,1.2384143518518518,0,38.0,11.298344907407406,3.0,862.0,0.0083771673485291,0.1624780829924021,False
17,2,1,0.954434002924965,2.0,2.8853125,0,1.0,6.850081018518519,2.0,713.0,0.9033232628398792,0.9093655589123868,True
25,2,1,0.9010565191290868,4.0,5.8807175925925925,0,35.0,1.578695987654321,3.0,913.0,0.0085703155434359,0.1727697701597195,False
75,2,1,0.9967916319816366,15.0,14.094050925925925,0,133.0,0.23554398148148148,2.0,1596.0,0.0590068159688412,0.3094449853943525,True
11,2,1,0.9798687566511528,1.0,0.668275462962963,0,8.0,4.325763888888889,2.0,849.0,0.154595015576324,0.1598520249221184,False
1092,2,1,0.8947317427986052,20.0,60.26287037037037,0,1.0,9.476059027777778,4.0,1442.0,0.0445785477905392,0.2799299201868795,False
273,2,1,0.7979519684655731,5.0,15.374189814814814,0,0.0,0.0,2.0,1157.0,0.0040871934604904,0.2259634098871156,False
31,2,1,0.9059282160429992,10.0,13.197418981481482,0,2.0,0.01289351851851852,1.0,604.0,0.0447557890640202,0.114224557306869,False
581,2,1,0.7638587131958118,7.0,5.847928240740742,0,1.0,9.48890625,4.0,1623.0,0.0449416342412451,0.3140077821011673,True
4,2,1,0.7219280948873623,1.0,5.033333333333333,0,18.0,0.5080671296296296,3.0,485.0,0.1285377358490566,0.4799528301886792,True
59,3,1,0.9238955228063388,2.0,1.0903587962962964,0,112.0,6.596010802469137,2.0,1596.0,0.1546391752577319,0.3098618945730402,False
8,2,1,0.9940302114769564,1.0,-3.0484375,0,19.0,80.75361689814815,6.0,1232.0,0.022429906542056,0.8906542056074767,False
524,25,2,0.7332996215244457,11.0,10.56667824074074,0,251.0,1.1536345284237726,1.0,1247.0,0.0031116297160637,0.2452353169972773,False
87,3,1,0.7328812254555523,28.0,55.91394675925926,0,102.0,0.46200231481481485,6.0,2674.0,0.0034999027804783,0.3523235465681509,False
20,2,1,0.8541802051521676,3.0,7.290185185185185,0,2.0,12.027395833333335,1.0,554.0,0.0377138413685847,0.1065318818040435,False
111,6,2,0.8086293939753579,18.0,20.990983796296295,0,54.0,6.05312996031746,3.0,723.0,0.0196078431372549,0.9230769230769232,False
158,1,1,0.0,6.0,13.424675925925925,0,13.0,7.022199074074074,2.0,1623.0,0.0001943634596695,0.3461613216715257,False
27,2,1,0.3809465857053901,5.0,22.32650462962963,0,113.0,0.7505208333333333,4.0,2370.0,0.0009716284492809,0.3505635445005829,False
1,1,1,0.0,2.0,0.23524305555555555,0,13.0,11.966712962962964,3.0,784.0,0.0001942879347192,0.1517388770157373,False
9,2,1,0.6500224216483541,6.0,16.320231481481482,0,29.0,3.9371527777777775,7.0,394.0,0.0948795180722891,0.4683734939759036,False
83,4,1,0.8504314835899065,4.0,6.418969907407408,0,152.0,0.9774402006172839,2.0,1482.0,0.005050505050505,0.2973970473970474,False
29,3,1,0.5713619478607344,6.0,4.775474537037037,0,53.0,0.2864236111111111,2.0,295.0,0.0045112781954887,0.4075187969924812,False
5,2,1,0.9709505944546686,2.0,13.125497685185186,0,79.0,0.5537037037037037,2.0,1733.0,0.0054379491163332,0.3594872790833171,False
8,2,1,1.0,1.0,11.03116898148148,0,17.0,19.710219907407406,3.0,1111.0,0.2452427184466019,0.2128155339805825,False
2,1,1,0.0,1.0,12.111377314814815,0,2.0,24.337500000000002,2.0,169.0,0.0212014134275618,0.1542991755005889,False
29,9,1,0.7319024091908791,5.0,109.88059027777778,0,200.0,0.6528819444444445,12.0,1590.0,0.0050475635798874,0.2968355659095321,False
761,2,1,0.5575860993937032,19.0,34.912129629629625,0,19.0,19.168032407407406,2.0,734.0,0.1111111111111111,0.93993993993994,True
1,1,1,0.0,1.0,1.080798611111111,0,24.0,19.797453703703706,2.0,1369.0,0.0450310559006211,0.2680512422360248,False
10,2,1,0.6840384356390417,1.0,6.328090277777778,0,24.0,0.09348379629629629,2.0,2019.0,0.011837764409082,0.3960799534251892,False
297,8,1,0.8536572145532714,13.0,52.595289351851854,0,6.0,4.943927744708995,3.0,408.0,0.2647058823529412,0.4411764705882353,True
27,3,1,0.8061394998558091,2.0,-2.342222222222222,0,16.0,35.547664930555555,2.0,1038.0,0.0196078431372549,0.8029878618113913,True
8,2,1,0.5225593745369408,2.0,13.015659722222223,0,155.0,0.19347222222222224,3.0,1639.0,0.0120294916569654,0.3482731858750485,False
51,2,1,0.6400052765822605,2.0,0.14319444444444443,0,16.0,1.2989351851851851,2.0,1603.0,0.1544131910766246,0.3105722599418041,False
728,2,1,0.998033715470857,15.0,16.501909722222223,0,0.0,0.0,2.0,178.0,0.0014992503748125,0.2488755622188905,True
80629,304,6,0.8893225609132215,7.0,0.2960416666666667,0,169.0,0.32114882860768795,2.0,917.0,0.3186416184971098,0.5744219653179191,False
90,5,1,0.8383992191071418,26.0,18.619479166666668,0,124.0,1.260914351851852,1.0,611.0,0.1545771916214119,0.1152055857253685,False
3,1,1,0.0,1.0,0.04913194444444444,0,28.0,7.807175925925926,2.0,84.0,0.4523160762942779,0.1634877384196185,False
349,12,1,0.8689021707567657,19.0,26.856909722222223,0,225.0,0.8846527777777777,3.0,1651.0,0.2006980802792321,0.2133023075431452,False
49,1,1,0.0,1.0,-2.134212962962963,0,6.0,0.33879629629629626,3.0,1008.0,0.0121155638397017,0.7940354147250699,False
23,1,1,0.0,6.0,12.410694444444445,0,69.0,1.3391550925925928,2.0,1627.0,0.0003877471888328,0.3462582396277627,False
112,2,1,0.9059282160429992,27.0,60.83358796296296,0,3.0,0.41989583333333336,2.0,525.0,0.1111111111111111,0.8333333333333334,False
142,3,1,0.7505563270366364,10.0,28.882314814814816,0,31.0,0.8375202546296295,3.0,1125.0,0.0060089164566776,0.0792789300251986,False
171,2,1,0.7642045065086203,7.0,2.782407407407407,0,12.0,0.3124652777777778,2.0,2021.0,0.0017441860465116,0.3961240310077519,False
82,1,1,0.0,5.0,16.98383101851852,0,24.0,0.42027777777777775,2.0,1117.0,0.0038752179810114,0.2080992055803139,False
1,1,1,0.0,1.0,0.21182870370370369,0,9.0,13.016944444444446,2.0,705.0,0.0014970059880239,0.8997005988023952,False
25,2,1,0.2422921890824148,2.0,0.2295138888888889,0,7.0,21.514681712962965,2.0,745.0,0.046337817638266,0.9476831091180868,False
361,5,1,0.4591059774277656,32.0,59.987002314814816,0,5.0,0.13282921810699586,3.0,708.0,0.1351351351351351,0.945945945945946,False
42,5,1,0.8739319545003889,4.0,10.823125,0,83.0,13.45775591563786,2.0,1721.0,0.0017435102673382,0.330685780705153,False
9,1,1,0.0,1.0,1.5502777777777776,0,1.0,1.8392939814814815,2.0,716.0,0.9,0.9059701492537312,True
42,1,1,0.0,4.0,24.945057870370373,0,24.0,0.13296296296296298,5.0,1604.0,0.0011621150493898,0.2519852798760411,False
30,2,1,0.8827223676468487,4.0,4.9309259259259255,0,15.0,1.8820656676413254,1.0,557.0,0.0199457784663051,0.1068938807126258,False
129,4,1,0.5438858849867512,2.0,10.286030092592592,0,4.0,0.10194444444444445,2.0,527.0,0.2894736842105263,0.8421052631578947,True
33,2,1,0.9852281360342516,6.0,8.735439814814814,0,20.0,3.6136921296296296,2.0,433.0,0.0129411764705882,0.4341176470588235,False
287,3,1,0.6954192175358426,24.0,52.20153935185186,0,113.0,0.7886950231481481,4.0,1219.0,0.0001936108422071,0.231945788964182,False
92,2,1,0.9415951533268216,5.0,10.886064814814816,0,22.0,26.57336805555556,2.0,467.0,0.0141010575793184,0.4700352526439483,False
100,3,1,0.6551668992678749,5.0,12.428043981481482,0,45.0,2.185138888888889,4.0,2888.0,0.0007742934572202,0.448703058459156,False
132,2,1,0.5928305526501154,5.0,5.6972453703703705,0,4.0,0.9813628472222221,2.0,935.0,0.0256410256410256,0.4358974358974359,False
54,1,1,0.0,1.0,10.539421296296297,0,5.0,18.445960648148148,5.0,317.0,0.0014903129657228,0.4277198211624441,True
148,1,1,0.0,8.0,13.674224537037036,0,7.0,0.12309027777777777,4.0,1812.0,0.0011612154054577,0.3737178246564738,False
